Category,Subcategory,Difficulty,Question,Answer,Image
Food,General,Hard,Which celebrity chef was nicknamed 'The Naked Chef'?,Jamie Oliver,
Food,General,Hard,What daily vegetable do typical boxer's ears look like?,Cauliflower,
Food,General,Hard,What's a small pickled cucumber?,Gherkin,
Food,General,Hard,What's cockney rhyming slang for eyes?,Mince Pies,
Food,General,Hard,"What name's given to a small, deep fried chinese dumpling with a savoury filing?",Won ton,
Food,General,Hard,Which brand of beer features a kangaroo on the packaging?,Fosters,
Food,General,Hard,A mint with a hole?,Polo,
Food,General,Hard,"What is advertised on TV with the slogan ""You either Love it or Hate it""?",Marmite,
Food,General,Hard,In Ancient China what variety of meat was reserved exclusively for the emperor?,Pork,
Food,General,Hard,"Which song mentions saveloy, mustard, jelly, custard and sausages in the lyrics?",Food Glorious Food,
Food,General,Hard,Jasmine and long grain are both types of what?,Rice,
Food,General,Hard,What might you be eating at Wimbledon if you had a Cambridge Rival in your mouth?,Strawberry,
Food,General,Hard,What fruit was originally called a Chinese gooseberry?,Kiwi Fruit,
Food,General,Hard,What sort of pastry is used to make profiteroles?,Choux,
Food,General,Hard,What is the national dish of Hungary?,Goulash,
Food,General,Hard,Which nut is used to flavour traditional Bakewell Tart?,Almond,
Food,General,Hard,"In the dish of Beef Wellington, in what is the beef wrapped?",Pastry,
Food,General,Hard,What is the main vegetable used to make Borsch?,Beetroot,
Food,General,Hard,What is Bombay Duck?,Fish,
Food,General,Hard,Which fruit is used in the making of a Black Forest Gateau?,Black Cherries,
Food,General,Hard,What is included in a BLT sandwich?,"Bacon, lettuce and tomato",
Food,General,Hard,"The name of what food, when translated, means twice-cooked?",Biscuit,
Food,General,Hard,How many calories are there in a stick of celery?,0#6#20#99,
Food,General,Hard,Which country consumes the most pasta per person per year?,Italy,
Food,General,Hard,What was the favourite food of Paddington Bear?,Marmalade,
Food,General,Hard,Which family of vegatables are Chives from?,Onions,
Food,General,Hard,In the Hansel and Gretel tale what was the wicked witch's house made of?,Gingerbread,
Food,General,Hard,What take-away is traditional in England at the seaside?,Fish and chips,
Food,General,Hard,What meat is Coq au vin made with ?,Chicken,
Food,General,Hard,Which cheese is made in reverse?,Edam,
Food,General,Hard,What variety of banana shares its name with the title of a Bond movie?,Goldfinger,
Food,General,Hard,"Conference, Bartlett and Kaiser are all varieties of which fruit?",Pear,
Food,General,Hard,"Which product is advertised on TV with the slogan, ÙOnce you pop you can∆t stopˆ?",Pringles,
Food,General,Hard,What is the official national cheese of Greece?,Feta,
Food,General,Hard,Which variety of orange was named after a Japanese province?,Satsuma,
Food,General,Hard,Marzipan is made from which nuts?,Almonds,
Food,General,Hard,During brewing what is converted into alcohol?,Sugar,
Food,General,Hard,This chick pea pure⁄ is flavoured with tahini and served as a dip?,Hummus,
Food,General,Hard,Grolsch lager is from which country?,Holland,
Food,General,Hard,This carbohydrate fruit is high in potassium?,Banana,
Food,General,Hard,What overtook coca-cola as the most well known brand name (in the world) in 1996?,McDonalds,
Food,General,Hard,The 'M' in the McDonalds logo is what colour?,Yellow,
Food,General,Hard,Bacardi Rum's logo features which creature?,Bat,
Food,General,Hard,An egg plant is also known as which vegetable?,Aubergine,
Food,General,Hard,What is a light round bun usually served hot?,Muffin,
Food,General,Hard,What is the plant that wards off vampires?,Garlic,
Food,General,Hard,The Teenage Mutant Ninja Turtles favourite food is?,Pizza,
Food,General,Hard,The main vegetable ingredient in the dish Borsht is what?,Beetroot,
Food,General,Hard,Sauerkraut is pickled what?,Cabbage,
Food,General,Hard,Chicory was a war time substitute for what drink?,Coffee,
Food,General,Hard,What vegetable is also known as zucchini in the USA?,Courgette,
Food,General,Hard,This fruit goes into the liqueur Kirsch?,Cherry,
Food,General,Hard,A bloomer is What type of food?,Bread,
Food,General,Hard,This type of milk is a basic ingredient in Thai cookery?,Coconut milk,
Food,General,Hard,"What soft drink uses this slogan, ""What's the worst that could happen""",Dr Pepper,
Food,General,Hard,Which is the fruit that contains the most calories?,Avocado pear,
Food,General,Hard,What are dried prunes?,Plums,
Food,General,Hard,The main cereal ingredient of flapkacks (Hudson Bars in USA)?,Oats,
Food,General,Hard,What is the correct spelling of a Cadbury Creame/Creem/Creme/Cream Egg?,Creme,
Food,General,Hard,"What is Uganda's staple crop, which each adult consumes over 3 times bodyweight annually?",Bananas,
Food,General,Hard,What's lava bread?,Seaweed,
Food,General,Hard,What fruit grows on the blackthorn tree?,Sloe,
Food,General,Hard,Which two fruits are anagrams of each other?,Lemon & Melon,
Food,General,Hard,Homer Simpson drinks what brand of beer?,Duff,
Food,General,Hard,A crapulous person is full of what?,Alcohol,
Food,General,Hard,"What spanish drink consists of sweet red wine, lemonade or soda water and decorated with fruit?",Sangria,
Food,General,Hard,This spirit is the base for a Black Russian cocktail?,Vodka,
Food,General,Hard,What country is home to Grolsch lager?,Holland,
Food,General,Hard,A crapulous person is full of what?,Alcohol,
Food,General,Hard,What is the name of this hot red chilli pepper it is often dried and ground?,Cayenne Pepper,
Food,General,Hard,What's colour of the inside of a pistachio nut?,Green,
Food,General,Hard,This is converted into alcohol during brewing?,Sugar,
Food,General,Hard,This herb is used to make a Pesto sauce?,Basil,
Food,General,Hard,When a wine is described as 'brut' what does it mean about the taste?,Very Dry,
Food,General,Hard,The usual main meat ingredient of a Shish Kebab is?,Lamb,
Food,General,Hard,What do the brits call a Weenie?,hot dog,
Food,General,Hard,"The ""D"" where milk is processed?",Dairy,
Food,General,Hard,What spice gives piccalilli and curries its yellow colour?,Turmeric,
Food,General,Hard,Hash Browns are normally made from which vegetables?,Potatoes,
Food,General,Hard,Prunes stuffed with almonds are wrapped in what to make Devils on horseback?,Bacon,
Food,General,Hard,The main ingredient of a Paella is what?,Rice,
Food,General,Hard,The main ingredient of Sauerkraut is what?,Cabbage,
Food,General,Hard,This food has a name which means on a skewer?,Kebab,
Food,General,Hard,"Oyster, Chestnut, or Shitaki are types of which vegetable?",Mushrooms,
Food,General,Hard,What is the only fruit named for its colour?,Orange,
Food,General,Hard,Traditionally at a fair ground what fruit would be covered with toffee?,Apple,
Food,General,Hard,This herb is used to flavour Pernod?,Aniseed,
Food,General,Hard,This milk is a basic ingredient in Thai cookery?,Coconut milk,
History,General,Hard,In which year were the Twin Towers attacked?,2001#1999#2003#2007,
History,General,Hard,Who was the 16th president of the United States?,Abraham Lincoln,
History,General,Hard,"What famous document begins ""When in the course of human events...""?",The Declaration of Independence,
History,General,Hard,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,The U.S. Air Force,
History,General,Hard,"What game was created by French mathematician Blaise Pascal, which he discovered when doing experiments into perpetual motion?",Roulette,
History,General,Hard,"Who said ""I'm the president of the United States and I'm not going to eat any more broccoli""?",George Bush,
History,General,Hard,"What so-called ""war"" spawned the dueling slogans ""Better Dead Than RED"" and ""Better Red Than Dead"" in the 1950's?",The Cold War,
History,General,Hard,What president was shot while walking to California Governor Jerry Brown' office?,Gerald Ford,
History,General,Hard,"Who earned infamy for noting ""A billion dollars isn't worth what it used to be""?",J. Paul Getty,
History,General,Hard,What ethnic group was largely responsible for building most of the early railways in the U.S. West?,The Chinese,
History,General,Hard,What former speaker of the U.S. House has a chair in peace studies named for him at the University of Ulster?,"Thomas P. ""Tip"" O'Neill",
History,General,Hard,"What was a gladiator armed with, in addition to a dagger and spear?",Net,
History,General,Hard,What future Soviet dictator was training to be a priest when he got turned on to Marxism?,Joseph Stalin,
History,General,Hard,"What election year saw bumper stickers reading ""Wallace, Wallace, Uber Alles""?",1968#1948#1958#1978,
History,General,Hard,"What 20th-century conflict was dubbed the ""forgotten war"" despite 54,246 U.S. deaths?",Korean War,
History,General,Hard,What single name is more commonly applied to Holy Roman Emperor Charles the Great?,Charlemagne,
History,General,Hard,Who was the last president of the Soviet Union?,Mikail Gorbachev,
History,General,Hard,"What had Pliny the Younger seen erupt when he wrote ""We were terrified to see everything changed, buried in ashes like snowdrifts""?",Mount Vesuvius,
History,General,Hard,"Who saw the turtleneck he wore at cease-fire talks in Bosnia fetch $5,000 at auction?",Jimmy Carter,
History,General,Hard,What Alabama city saw state troopers attack Civil Rights marchers on Edmund Pettis Bridge?,Selma,
History,General,Hard,What Texan ended up with one delegate after spending $12 million of his own money running for president in 1980?,John Connally,
History,General,Hard,What congressional award was Dr. Mary Edwards Walker the first woman to receive?,Medal of Honor,
History,General,Hard,What modern vehicle was invented to circumvent trench warfare?,Tank,
History,General,Hard,What California city did the last Pony Express ride end in?,Sacramento,
History,General,Hard,Who was the first U.S. president to adopt the informal version of his first name?,Jimmy Carter,
History,General,Hard,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr,
History,General,Hard,What did Republicans call the platform they hyped in the 1994 Congressional elections?,The Contract With America,
History,General,Hard,What brave-hearted Scottish patriot led soldiers to a defeat of the English at the Battle of Cambuskenneth in 1297?,William Wallace,
History,General,Hard,What nation issued the five-dollar bill found in Abraham Lincoln's pocket when he was shot?,The Confederate States of America,
History,General,Hard,"What political system was gradually dismantled in South Africa, starting in 1989?",Apartheid,
History,General,Hard,What was 11th-century Spanish military leader Rodrigo Diaz de Vivar better know as?,El Cid,
History,General,Hard,Where did Hurricane Mitch strike in 1998?,Central America,
History,General,Hard,Which Open Tennis tournament was John McEnroe expelled from?,Australian,
